Critic Loss,Actor Loss
304.12884521484375,5.360677719116211
168.5565185546875,21.44571876525879
107.58740997314453,25.905487060546875
181.43309020996094,21.87119483947754
135.08636474609375,14.892136573791504
127.86921691894531,13.646931648254395
136.53114318847656,15.974722862243652
114.49687957763672,21.988664627075195
118.17377471923828,24.072628021240234
141.3010711669922,23.12168312072754
119.11920166015625,18.9257869720459
99.8796615600586,13.730742454528809
107.84458923339844,12.309684753417969
201.14230346679688,12.62494945526123
149.4970245361328,14.187125205993652
172.99586486816406,17.7672061920166
92.9766616821289,21.63751792907715
111.85989379882812,24.110389709472656
162.74984741210938,26.60059928894043
159.9661407470703,23.02342414855957
147.57113647460938,19.34210968017578
146.51426696777344,14.960330963134766
99.17440032958984,13.56356430053711
173.55812072753906,13.116341590881348
161.55128479003906,13.788704872131348
92.0690689086914,18.148874282836914
105.06916046142578,18.863798141479492
100.63417053222656,20.752113342285156
154.6555938720703,24.090330123901367
160.2129669189453,21.86224365234375
122.50173950195312,20.70511817932129
119.46332550048828,15.711492538452148
104.34814453125,13.971702575683594
101.47087860107422,13.64593505859375
110.90117645263672,14.51960563659668
84.7808837890625,15.455926895141602
119.62528991699219,23.033153533935547
103.01773834228516,21.315885543823242
118.5379638671875,20.56954002380371
139.07687377929688,21.149206161499023
128.79750061035156,16.73005485534668
107.7423095703125,14.873087882995605
106.20821380615234,12.668511390686035
106.8210678100586,11.9068603515625
114.68907928466797,13.095171928405762
140.24681091308594,14.74285888671875
135.4193572998047,17.79511260986328
99.8382797241211,19.452741622924805
100.65727996826172,18.343746185302734
103.80863952636719,18.02964210510254
99.53375244140625,16.242130279541016
90.99506378173828,14.664257049560547
114.5206298828125,17.690813064575195
102.54708862304688,17.079906463623047
117.47473907470703,19.803836822509766
99.01789855957031,19.43182373046875
94.12033081054688,18.730361938476562
119.47966003417969,20.816722869873047
97.9737548828125,20.39722442626953
105.20174407958984,20.258543014526367
83.33275604248047,17.16811752319336
94.13440704345703,19.154966354370117
101.03720092773438,18.94516944885254
98.1528091430664,19.882068634033203
106.85354614257812,19.446720123291016
112.10655975341797,17.319849014282227
103.14701843261719,18.453298568725586
81.71289825439453,17.480844497680664
86.19810485839844,18.69353485107422
90.7266616821289,20.759401321411133
103.24617767333984,19.28729248046875
100.54989624023438,20.982114791870117
79.44485473632812,15.779948234558105
94.26473999023438,14.702990531921387
117.57091522216797,14.586630821228027
126.20374298095703,18.862533569335938
105.24980163574219,16.38371467590332
130.0913543701172,21.188098907470703
92.27886962890625,21.91027069091797
99.84774780273438,22.863800048828125
140.45169067382812,27.80585479736328
131.79566955566406,23.82245635986328
89.92398834228516,18.61732292175293
85.21006774902344,16.86678695678711
81.80439758300781,16.463903427124023
98.92776489257812,17.592731475830078
101.61891174316406,18.138010025024414
88.05641174316406,20.183210372924805
99.07514953613281,23.478347778320312
101.85462188720703,23.00677490234375
115.67070770263672,23.62595558166504
88.90332794189453,20.009506225585938
76.20761108398438,17.953889846801758
93.5423355102539,19.418498992919922
107.4981460571289,22.100950241088867
102.94570922851562,22.807735443115234
92.7876968383789,23.295570373535156
95.93547821044922,23.37664031982422
97.27812194824219,22.325408935546875
90.25767517089844,19.940765380859375
86.87823486328125,18.856054306030273
86.0381088256836,18.509960174560547
93.52420043945312,19.386720657348633
107.17003631591797,19.9976749420166
88.87555694580078,23.66380500793457
91.97216033935547,23.47665786743164
96.51692199707031,24.014768600463867
97.34751892089844,23.866077423095703
105.42184448242188,22.8984375
86.50179290771484,19.320659637451172
92.7916488647461,16.54116439819336
100.20045471191406,16.18950843811035
148.32350158691406,19.706987380981445
113.57825469970703,19.63365936279297
86.1600341796875,21.263025283813477
86.68377685546875,22.784040451049805
92.95523834228516,24.369970321655273
85.33626556396484,22.80940055847168
104.83856201171875,21.846813201904297
95.82026672363281,21.01274871826172
91.81975555419922,23.248611450195312
81.11514282226562,20.091156005859375
105.98895263671875,25.16876792907715
117.5943374633789,28.453144073486328
95.16835021972656,26.398759841918945
103.18952178955078,24.805574417114258
99.76519775390625,22.711652755737305
85.00025177001953,23.589569091796875
89.53006744384766,22.831058502197266
95.0792007446289,23.628887176513672
76.3100357055664,24.819061279296875
84.87676239013672,22.370452880859375
93.12323760986328,24.08974266052246
91.76239776611328,22.415307998657227
79.89002990722656,22.206663131713867
89.0787582397461,22.604928970336914
113.65287780761719,25.032394409179688
90.3364028930664,25.51276397705078
104.86249542236328,28.00586700439453
95.00077056884766,24.739530563354492
81.92060852050781,23.09440803527832
100.08726501464844,26.252490997314453
75.39997100830078,22.83534049987793
92.34831237792969,25.807395935058594
95.52476501464844,26.092891693115234
87.1077880859375,23.56372833251953
99.41595458984375,24.21916389465332
99.81668090820312,25.90277671813965
96.17684173583984,24.94257926940918
84.2135238647461,23.622034072875977
92.78316497802734,25.516374588012695
82.26795959472656,24.602266311645508
108.66161346435547,29.94943618774414
111.69804382324219,29.0571231842041
98.5268783569336,27.748401641845703
91.83466339111328,27.411623001098633
87.47920227050781,22.4688777923584
87.9898910522461,21.76477813720703
105.64356231689453,23.958595275878906
91.89861297607422,23.41878318786621
99.11566925048828,25.23950958251953
88.44041442871094,27.716392517089844
81.76910400390625,25.396108627319336
86.71043395996094,24.651052474975586
100.928955078125,24.56517791748047
88.71981811523438,24.704967498779297
95.9386215209961,28.115514755249023
98.97911834716797,29.77825164794922
113.8770523071289,30.01046371459961
90.174072265625,26.389904022216797
87.00445556640625,23.422252655029297
99.1945571899414,23.499879837036133
110.49676513671875,23.368026733398438
102.01146697998047,23.678979873657227
100.09080505371094,27.125654220581055
86.01622009277344,29.048837661743164
116.15498352050781,35.47252655029297
114.11555480957031,31.831174850463867
130.48086547851562,34.67268371582031
107.46863555908203,30.197938919067383
95.76277160644531,25.367727279663086
111.76528930664062,25.431493759155273
113.66185760498047,25.22178840637207
105.92839050292969,26.727783203125
86.44933319091797,28.142805099487305
91.96817016601562,31.957950592041016
106.8662338256836,33.410560607910156
134.54762268066406,32.62351989746094
130.77703857421875,32.79732894897461
107.4749755859375,29.35053062438965
95.3228530883789,25.514808654785156
114.05171966552734,25.675525665283203
109.22994995117188,26.110380172729492
110.47148132324219,25.81527328491211
111.26178741455078,28.45089340209961
98.52816772460938,27.512380599975586
114.45588684082031,30.678983688354492
160.3487091064453,35.816741943359375
213.5631561279297,37.55290985107422
257.9718017578125,37.99547576904297
195.46609497070312,31.453516006469727
163.68212890625,31.427101135253906
110.28170013427734,27.029823303222656
99.77896118164062,25.636220932006836
116.57786560058594,26.49582862854004
99.44999694824219,26.680761337280273
121.37716674804688,29.205406188964844
109.84886169433594,32.05698013305664
107.59304809570312,33.624359130859375
115.4316635131836,33.72460174560547
141.24655151367188,31.45400619506836
110.48287963867188,30.007137298583984
101.08051300048828,27.91875648498535
89.02200317382812,29.03281021118164
116.9159164428711,28.917892456054688
97.394775390625,28.96146011352539
118.46287536621094,36.48683166503906
127.93279266357422,36.347869873046875
149.48377990722656,32.177711486816406
100.28614044189453,27.301631927490234
104.1476821899414,28.49648666381836
85.62884521484375,30.667387008666992
116.86334991455078,33.36799240112305
130.6512908935547,37.801509857177734
135.760986328125,37.725982666015625
130.7682647705078,37.0860710144043
133.92864990234375,33.52229309082031
106.84819793701172,30.335403442382812
135.9044647216797,25.80606460571289
128.08433532714844,27.574438095092773
133.22256469726562,28.710750579833984
88.55648803710938,29.84088134765625
128.6145477294922,35.122642517089844
127.65353393554688,38.61288833618164
