Entropy,Critic Loss,Actor Loss
4.3985276222229,56666.83203125,-0.05945954844355583
4.39501953125,57505.51171875,-0.0552796944975853
4.385072708129883,57338.4609375,-0.05345848947763443
4.38237190246582,52498.02734375,-0.05362959951162338
4.377964973449707,49979.140625,-0.053785741329193115
4.37561559677124,54025.35546875,-0.053342513740062714
4.373528957366943,63647.8515625,-0.0539100356400013
4.366897106170654,41520.3828125,-0.05347645282745361
4.366579055786133,48504.171875,-0.052518896758556366
4.363057613372803,34666.7578125,-0.05393689498305321
4.367538928985596,27920.509765625,-0.05430380254983902
4.366170406341553,37128.5234375,-0.05197072774171829
4.367968559265137,29066.357421875,-0.052293043583631516
4.365445137023926,30750.294921875,-0.05328195542097092
4.363683700561523,26367.50390625,-0.053121745586395264
4.353307723999023,29664.994140625,-0.05274227634072304
4.357011318206787,27430.859375,-0.05319862812757492
4.361881732940674,23104.05078125,-0.05378267168998718
4.352176189422607,21811.267578125,-0.05456167459487915
4.347604751586914,30564.908203125,-0.05294528603553772
4.349813461303711,16598.6015625,-0.05287693813443184
4.3470916748046875,22066.775390625,-0.052764903753995895
4.331949234008789,20470.47265625,-0.05276089534163475
4.338900566101074,21801.763671875,-0.05122022330760956
4.325779914855957,20023.380859375,-0.052157122641801834
4.311646938323975,21040.458984375,-0.0525963231921196
4.307102203369141,21985.91015625,-0.051385749131441116
4.31024169921875,24715.357421875,-0.05081373453140259
4.311673641204834,27306.619140625,-0.05199098587036133
4.308011531829834,28853.892578125,-0.05164342746138573
4.2956719398498535,32153.30859375,-0.051600780338048935
4.299932479858398,30320.244140625,-0.05163709819316864
4.288633346557617,28948.046875,-0.05206380411982536
4.286863327026367,26271.583984375,-0.05168525129556656
4.2810516357421875,27927.4453125,-0.051276661455631256
4.263750076293945,25052.9765625,-0.05165347456932068
4.2765984535217285,24481.515625,-0.05017508566379547
4.2628912925720215,24707.705078125,-0.05113018676638603
4.267130374908447,24942.841796875,-0.04968738555908203
4.2594428062438965,22922.142578125,-0.052482448518276215
4.257136821746826,26748.48828125,-0.050843656063079834
4.244678974151611,25980.31640625,-0.051512084901332855
4.244876384735107,29008.740234375,-0.050644807517528534
4.237112045288086,26503.791015625,-0.04998328164219856
4.262925624847412,25261.64453125,-0.050609756261110306
4.251520156860352,22935.58984375,-0.051473136991262436
4.265621662139893,22229.091796875,-0.05094194412231445
4.24517822265625,18903.974609375,-0.05109437555074692
4.236222267150879,18860.353515625,-0.051580894738435745
4.253185272216797,18191.59375,-0.04981722682714462
4.2437520027160645,20178.908203125,-0.05089256167411804
4.243002414703369,20583.240234375,-0.049525052309036255
4.245898723602295,19848.62109375,-0.050528183579444885
4.250978946685791,18137.458984375,-0.050456833094358444
4.236993312835693,18877.66796875,-0.05090513825416565
4.248595714569092,19899.345703125,-0.04901467263698578
4.238465785980225,22808.412109375,-0.05024070292711258
4.250139236450195,19127.126953125,-0.049651261419057846
4.242977142333984,21910.20703125,-0.05018812045454979
4.24006462097168,20100.326171875,-0.050939884036779404
4.235311031341553,23224.95703125,-0.05081620067358017
4.252923965454102,20419.337890625,-0.04936915263533592
4.238085746765137,20805.0078125,-0.05014701187610626
4.240687370300293,16856.123046875,-0.05035506188869476
4.23037576675415,19017.236328125,-0.05071750655770302
4.237441062927246,18038.3046875,-0.04994537681341171
4.226687908172607,18855.15234375,-0.04954298213124275
4.23885440826416,15692.5595703125,-0.04963991045951843
4.25886869430542,16509.85546875,-0.0500340573489666
4.255557060241699,15734.2587890625,-0.05041174963116646
4.249937534332275,16823.494140625,-0.05016849562525749
4.2287702560424805,15372.7646484375,-0.04963652417063713
4.239614963531494,14064.7568359375,-0.050225965678691864
4.221963405609131,13888.310546875,-0.049919743090867996
4.221480369567871,14535.48046875,-0.04856187477707863
4.211340427398682,14506.99609375,-0.04977969080209732
4.232301712036133,12946.2392578125,-0.05036735162138939
4.207320690155029,13775.4560546875,-0.049492333084344864
4.210022449493408,16748.35546875,-0.05091085284948349
4.221985340118408,12448.9736328125,-0.049324292689561844
4.2260284423828125,12455.7646484375,-0.04995104670524597
4.2428693771362305,11910.013671875,-0.05068908631801605
4.219144344329834,12719.861328125,-0.050374120473861694
4.243537902832031,15132.3203125,-0.05090665444731712
4.216184139251709,15170.740234375,-0.05018742382526398
4.2236647605896,12872.9287109375,-0.04940619692206383
4.205904006958008,14213.3359375,-0.050765253603458405
4.213097095489502,12164.65625,-0.04943666234612465
4.2112860679626465,13759.7080078125,-0.0510832741856575
4.198097229003906,11911.23828125,-0.04875987023115158
4.173515796661377,11087.0009765625,-0.05049955099821091
4.181798458099365,11799.2822265625,-0.04988166317343712
4.168951511383057,13946.3779296875,-0.0499366894364357
4.146609306335449,14169.021484375,-0.04952027648687363
4.148881912231445,13040.4541015625,-0.048650797456502914
4.14101505279541,14068.6298828125,-0.04789804667234421
4.127897262573242,12601.76171875,-0.04963293299078941
4.1417999267578125,12957.2265625,-0.0497191846370697
4.165638446807861,11653.783203125,-0.049760982394218445
4.124597549438477,10886.0234375,-0.049483492970466614
4.128002166748047,10051.470703125,-0.04863433539867401
4.115004062652588,10860.294921875,-0.049774445593357086
4.131806373596191,10403.3984375,-0.04825161024928093
4.117791175842285,9327.41015625,-0.050273098051548004
4.101369380950928,10109.6611328125,-0.048947207629680634
4.134865760803223,9411.0478515625,-0.04823889583349228
4.158946990966797,8902.427734375,-0.04958505928516388
4.117886543273926,9823.96875,-0.0486772395670414
4.142345905303955,8714.0693359375,-0.04943208023905754
4.162237644195557,9489.1015625,-0.048087332397699356
