Entropy,Critic Loss,Actor Loss
5.481013298034668,27.075883865356445,-0.07776853442192078
5.478121280670166,107.43097686767578,-0.06929119676351547
5.471499919891357,175.3671417236328,-0.06801474839448929
5.463006496429443,62.690643310546875,-0.06963226199150085
5.457554817199707,87.68254852294922,-0.06892216950654984
5.459832191467285,57.8270149230957,-0.06950245052576065
5.452828407287598,82.82686614990234,-0.06921859085559845
5.453258514404297,59.563514709472656,-0.07104971259832382
5.452378273010254,83.798095703125,-0.06907673180103302
5.449700355529785,51.288272857666016,-0.07086769491434097
5.4443511962890625,116.94894409179688,-0.06884914636611938
5.4398956298828125,54.84751892089844,-0.07004863023757935
5.4390974044799805,98.16461181640625,-0.06901635974645615
5.430757999420166,52.89921188354492,-0.06965320557355881
5.422308444976807,131.23733520507812,-0.06869349628686905
5.423338413238525,52.42852783203125,-0.0703897625207901
5.409156322479248,83.15609741210938,-0.06872402876615524
5.416814804077148,74.65204620361328,-0.06906607747077942
5.407096862792969,79.00394439697266,-0.06895958632230759
5.413265228271484,71.52600860595703,-0.06875625252723694
5.400590896606445,82.19558715820312,-0.06876570731401443
5.397494316101074,54.32794189453125,-0.07023905217647552
5.385746479034424,98.46533966064453,-0.0688195526599884
5.3919548988342285,57.582923889160156,-0.06958536803722382
5.3828558921813965,88.25113677978516,-0.06865859776735306
5.381772518157959,63.86701583862305,-0.06904760003089905
5.378988742828369,78.6402587890625,-0.06837311387062073
5.387295246124268,77.81587219238281,-0.06734292209148407
5.367415904998779,65.8443603515625,-0.06914058327674866
5.379037380218506,85.69868469238281,-0.06803953647613525
5.366987228393555,78.45369720458984,-0.069248728454113
5.368516445159912,76.82981872558594,-0.06802327930927277
5.370668888092041,77.22000122070312,-0.06876207888126373
5.376916885375977,82.44400024414062,-0.06759060174226761
5.362865447998047,73.59931182861328,-0.06792864948511124
5.382950782775879,85.79609680175781,-0.06790302693843842
5.362898349761963,59.5212287902832,-0.06853435188531876
5.369227409362793,89.88842010498047,-0.06754528731107712
5.363095760345459,57.80472183227539,-0.0685494989156723
5.3582611083984375,100.82653045654297,-0.06786523014307022
5.349309921264648,62.94654846191406,-0.06722386926412582
5.35357141494751,88.64057159423828,-0.06688553839921951
5.347859859466553,63.81282043457031,-0.06880917400121689
5.352521896362305,81.10181427001953,-0.066042959690094
5.354593276977539,68.94024658203125,-0.06815449148416519
5.353643894195557,82.8879165649414,-0.06700079143047333
5.346567630767822,73.23291778564453,-0.06744557619094849
5.346905708312988,55.6510009765625,-0.06745173782110214
5.329993724822998,88.44381713867188,-0.06702404469251633
5.337186813354492,77.07308197021484,-0.06707345694303513
5.329401016235352,68.71263122558594,-0.0667276605963707
5.321412563323975,96.69933319091797,-0.06785866618156433
5.317045211791992,70.1197738647461,-0.06653424352407455
5.301636695861816,115.61699676513672,-0.0664503425359726
5.309796333312988,64.51791381835938,-0.06753644347190857
5.296448230743408,91.5240478515625,-0.0667123794555664
5.292553901672363,73.31669616699219,-0.06712561100721359
5.302468776702881,105.91832733154297,-0.06662125885486603
5.300807952880859,65.67091369628906,-0.06703928112983704
5.301875591278076,71.52922058105469,-0.06634318828582764
5.300172805786133,80.22247314453125,-0.06618916243314743
5.291425704956055,75.44869995117188,-0.06598491221666336
5.311389923095703,78.72908020019531,-0.06656050682067871
5.278646945953369,105.16224670410156,-0.06551332771778107
5.302585124969482,71.07341003417969,-0.06669890880584717
5.279366493225098,80.84358215332031,-0.0660269483923912
5.299058437347412,83.69548034667969,-0.06533090025186539
5.282185077667236,62.062705993652344,-0.06626840680837631
5.303736686706543,127.39654541015625,-0.06595192849636078
5.30019474029541,50.705020904541016,-0.0680873915553093
5.314716815948486,145.00100708007812,-0.0661543607711792
5.293705940246582,55.08918380737305,-0.06743093580007553
5.312260627746582,109.01902770996094,-0.06640467047691345
5.29433536529541,63.086341857910156,-0.0661362037062645
5.304061412811279,107.42274475097656,-0.06528951227664948
5.277791976928711,54.1558723449707,-0.06577122956514359
5.301727294921875,140.24647521972656,-0.06429634243249893
5.296901226043701,58.68401336669922,-0.0650528073310852
5.2865447998046875,118.74596405029297,-0.06457647681236267
5.282278060913086,51.05428695678711,-0.06585808098316193
5.27868127822876,107.32215881347656,-0.06484921276569366
5.277839660644531,77.2579116821289,-0.06457285583019257
5.266390323638916,83.6653823852539,-0.06523682922124863
5.243420600891113,87.13224029541016,-0.06484244763851166
5.268617630004883,74.89165496826172,-0.06502537429332733
5.2553558349609375,101.82628631591797,-0.06418479979038239
5.25388765335083,87.34227752685547,-0.0649753212928772
5.262871742248535,108.59788513183594,-0.06643079221248627
5.272352695465088,64.34089660644531,-0.06360549479722977
5.259227275848389,124.80697631835938,-0.06488371640443802
5.262214660644531,61.065826416015625,-0.06418005377054214
5.243436813354492,117.22419738769531,-0.06414099037647247
5.2425103187561035,66.6261215209961,-0.0646214559674263
5.255783557891846,98.26648712158203,-0.06431698054075241
5.252571105957031,69.69981384277344,-0.0650496855378151
5.229887008666992,89.22733306884766,-0.06470833718776703
5.245782852172852,77.34736633300781,-0.06419005990028381
5.239580154418945,79.32495880126953,-0.06501215696334839
5.237392425537109,85.81159973144531,-0.06463059037923813
5.241908073425293,81.08881378173828,-0.06390992552042007
5.251986026763916,82.62289428710938,-0.0644487589597702
5.229581832885742,93.62440490722656,-0.06407353281974792
5.248633861541748,120.96089935302734,-0.06518127769231796
5.2423176765441895,60.687137603759766,-0.064596988260746
5.2352070808410645,103.84233856201172,-0.06352706998586655
5.236179351806641,73.92218780517578,-0.06377081573009491
5.245975494384766,102.50247955322266,-0.06275001913309097
5.219939708709717,59.790992736816406,-0.0650513619184494
5.228367805480957,126.7619400024414,-0.06382892280817032
5.211780548095703,56.13413619995117,-0.0650794580578804
5.211718559265137,148.9994354248047,-0.06344109773635864
5.211386680603027,63.85904312133789,-0.06381626427173615
5.234405517578125,125.07313537597656,-0.0652816891670227
5.235065460205078,72.66876983642578,-0.06541469693183899
5.217947959899902,104.36310577392578,-0.06302327662706375
5.233633518218994,76.73529815673828,-0.06435636430978775
5.236618995666504,84.57231903076172,-0.06438159942626953
5.220750331878662,95.53504180908203,-0.06329435855150223
5.224804401397705,64.83961486816406,-0.06448809057474136
5.234793186187744,110.45539855957031,-0.06297945976257324
5.237163066864014,72.4078598022461,-0.06388737261295319
5.237454414367676,98.83118438720703,-0.0630602166056633
5.2387895584106445,63.009613037109375,-0.06337069720029831
5.242486476898193,88.35729217529297,-0.0627022385597229
5.216686248779297,90.74476623535156,-0.06233431398868561
5.232998847961426,81.3578872680664,-0.06310880184173584
5.242764472961426,114.10453033447266,-0.06268365681171417
5.256704807281494,89.73179626464844,-0.06329763680696487
5.2338056564331055,104.98956298828125,-0.06307109445333481
5.2507219314575195,84.42130279541016,-0.06293873488903046
5.250000953674316,80.3330307006836,-0.06339991092681885
5.248233318328857,110.0770034790039,-0.06330416351556778
5.239282608032227,83.51654815673828,-0.06411555409431458
5.2611308097839355,101.91717529296875,-0.06301514059305191
5.247283935546875,74.53190612792969,-0.06392327696084976
5.235414505004883,99.71405792236328,-0.0634608119726181
5.267914295196533,84.46730041503906,-0.06272077560424805
5.250394344329834,112.64495086669922,-0.06367293000221252
5.245026588439941,66.69499969482422,-0.0639084205031395
5.241512775421143,125.94542694091797,-0.062285441905260086
5.247855186462402,63.35712814331055,-0.06267954409122467
5.2405290603637695,116.08161163330078,-0.06324902921915054
5.237696647644043,70.7740478515625,-0.06409741938114166
5.232240676879883,115.23394012451172,-0.06347772479057312
5.244376182556152,75.12359619140625,-0.06394147872924805
5.231177806854248,107.25809478759766,-0.06340883672237396
5.2565131187438965,59.188720703125,-0.06348685920238495
5.240374565124512,122.5097427368164,-0.06298112869262695
5.256701469421387,81.14895629882812,-0.06324466317892075
5.242321968078613,103.28617858886719,-0.06255850195884705
5.245030879974365,77.04755401611328,-0.06375465542078018
5.2491254806518555,101.0010986328125,-0.06375332176685333
5.249731540679932,80.66068267822266,-0.06377702206373215
5.246159553527832,95.41565704345703,-0.06367199867963791
5.231525897979736,100.65391540527344,-0.06252704560756683
5.242426872253418,79.95148468017578,-0.06350641697645187
5.260244369506836,93.00978088378906,-0.06155945733189583
5.252124786376953,84.57495880126953,-0.06294551491737366
5.261943340301514,72.60250091552734,-0.0617540143430233
5.233497619628906,149.6854248046875,-0.06303416192531586
5.250980854034424,85.038330078125,-0.06244996190071106
5.221535682678223,111.50508880615234,-0.06207704544067383
5.246916770935059,93.30320739746094,-0.06170278415083885
5.218862056732178,96.65736389160156,-0.062293361872434616
5.213621616363525,80.32268524169922,-0.06302794069051743
5.209688663482666,98.25370788574219,-0.06302917003631592
5.203029632568359,106.30814361572266,-0.06265442073345184
5.229318141937256,85.34223937988281,-0.061140332370996475
5.197641849517822,110.73719787597656,-0.061270616948604584
5.1964111328125,89.34889221191406,-0.06268364191055298
5.1948347091674805,94.9072265625,-0.062233712524175644
5.214173793792725,91.44747924804688,-0.06163772940635681
5.18375825881958,99.48551940917969,-0.06114638224244118
5.205452919006348,82.22852325439453,-0.061552368104457855
5.174224853515625,113.55355834960938,-0.06031449884176254
5.167447090148926,68.93755340576172,-0.06224864348769188
5.163299083709717,153.32015991210938,-0.061094462871551514
5.173101425170898,63.28129959106445,-0.059890344738960266
5.163559913635254,109.73200225830078,-0.06220696121454239
5.168874740600586,83.0291519165039,-0.06173325330018997
5.157299995422363,97.3420181274414,-0.060532957315444946
5.148705005645752,95.17023468017578,-0.061446789652109146
5.139293193817139,87.61686706542969,-0.06131618469953537
5.169936180114746,101.85952758789062,-0.0610993430018425
5.167419910430908,81.787841796875,-0.061886973679065704
5.143320560455322,112.81394958496094,-0.061029426753520966
5.151854515075684,88.69869995117188,-0.06022055074572563
5.153614044189453,86.74858856201172,-0.060906536877155304
5.189969539642334,120.44338989257812,-0.060230787843465805
5.152971267700195,73.649658203125,-0.06112714484333992
5.192178726196289,117.7105712890625,-0.06062568724155426
5.1600446701049805,86.89505767822266,-0.061370156705379486
5.180356979370117,97.24332427978516,-0.06020266190171242
5.142824649810791,94.10757446289062,-0.05887097120285034
5.177187442779541,108.65266418457031,-0.0599394291639328
5.168987274169922,80.86678314208984,-0.06121382489800453
5.200769424438477,114.43975830078125,-0.05948309227824211
5.164924144744873,71.96154022216797,-0.06120958924293518
5.172464847564697,123.46595764160156,-0.05991587042808533
5.174266815185547,74.59813690185547,-0.060594286769628525
5.146334648132324,102.78703308105469,-0.059980474412441254
5.197627544403076,90.53623962402344,-0.059636086225509644
5.2115983963012695,77.7109146118164,-0.06197304278612137
5.236306667327881,113.20156860351562,-0.06061733886599541
5.195735454559326,96.10871124267578,-0.06243060901761055
5.241483688354492,111.6656723022461,-0.059565119445323944
5.238144874572754,94.35924530029297,-0.06002519279718399
5.243471145629883,80.81953430175781,-0.05974195897579193
5.215292930603027,131.60731506347656,-0.060216423124074936
5.201618671417236,70.69437408447266,-0.060883939266204834
5.241751194000244,110.61302947998047,-0.060471825301647186
5.2233805656433105,85.88887023925781,-0.06088067963719368
5.229926109313965,103.71195220947266,-0.0601220466196537
5.223604679107666,74.48668670654297,-0.0591181144118309
5.21153450012207,123.25445556640625,-0.06037849932909012
5.242852687835693,81.41773223876953,-0.05980122834444046
5.227827548980713,103.3583755493164,-0.060812853276729584
5.186203479766846,81.91119384765625,-0.06087177246809006
5.205329895019531,95.29676055908203,-0.06017366424202919
5.203545093536377,83.8343505859375,-0.05990128591656685
5.19314432144165,87.0652084350586,-0.06045112386345863
5.190652847290039,86.16752624511719,-0.059682779014110565
5.200857162475586,91.51861572265625,-0.060715168714523315
5.186387062072754,79.30168151855469,-0.061070963740348816
5.175039768218994,91.92145538330078,-0.060365013778209686
5.169322490692139,95.77379608154297,-0.05983123183250427
5.129912376403809,86.29105377197266,-0.0584225095808506
5.145143508911133,126.08026123046875,-0.059958022087812424
5.094895839691162,88.2162094116211,-0.05988901108503342
5.1438093185424805,107.78443145751953,-0.0592811144888401
5.1316304206848145,95.79114532470703,-0.05823998153209686
5.135936737060547,101.46339416503906,-0.060646358877420425
5.109192848205566,79.13819885253906,-0.0601249560713768
5.137895107269287,147.8467254638672,-0.05886707454919815
5.115761756896973,62.462425231933594,-0.0600779764354229
5.124747276306152,118.87969970703125,-0.060469165444374084
5.142133712768555,86.20602416992188,-0.06041385233402252
5.139241695404053,103.02279663085938,-0.05885547399520874
5.140707969665527,89.95342254638672,-0.059756141155958176
5.178456783294678,88.15991973876953,-0.05872277542948723
5.18117618560791,128.08050537109375,-0.05886022001504898
5.187499046325684,65.91374969482422,-0.059383243322372437
5.172028064727783,138.81239318847656,-0.059580378234386444
5.165389537811279,68.79096221923828,-0.05928878113627434
5.220191955566406,109.94368743896484,-0.05933179333806038
5.185421466827393,82.54524993896484,-0.05977768450975418
5.111299514770508,95.83412170410156,-0.059300243854522705
5.18622350692749,101.64041900634766,-0.057752951979637146
5.152475357055664,74.15371704101562,-0.05715445056557655
5.17467737197876,105.83639526367188,-0.059940606355667114
5.1571149826049805,77.51368713378906,-0.059767983853816986
5.123494625091553,109.5787582397461,-0.05897457152605057
5.156343936920166,87.12150573730469,-0.05856361240148544
5.189237594604492,79.05618286132812,-0.05950385332107544
5.206713676452637,103.98159790039062,-0.05785883218050003
5.195141792297363,101.8671875,-0.05862289294600487
5.202063083648682,88.82943725585938,-0.05888648331165314
5.206087112426758,97.94091033935547,-0.058787520974874496
5.22683572769165,93.45807647705078,-0.05926630273461342
5.191404342651367,69.78469848632812,-0.05833176150918007
5.216187000274658,96.59709167480469,-0.05822454392910004
5.242250442504883,78.9709701538086,-0.05799533426761627
5.235223770141602,99.07057189941406,-0.05930887907743454
5.229519367218018,82.80150604248047,-0.058891985565423965
5.246588706970215,81.69464874267578,-0.05750330165028572
5.260343074798584,100.41482543945312,-0.05768776312470436
5.250347137451172,80.9601058959961,-0.057444944977760315
5.263345241546631,89.97883605957031,-0.057367611676454544
5.261606693267822,84.55488586425781,-0.05909876897931099
5.245707035064697,91.11924743652344,-0.05914826691150665
5.255589962005615,89.75489807128906,-0.05783114954829216
5.251094341278076,93.21038055419922,-0.05782967805862427
5.240869522094727,102.22720336914062,-0.0576963797211647
5.227385520935059,75.37784576416016,-0.05832093954086304
5.245675563812256,122.99937438964844,-0.058600395917892456
5.280611038208008,73.31966400146484,-0.05747820436954498
5.264245510101318,101.09300994873047,-0.05836872011423111
5.266761779785156,67.78543090820312,-0.05783378705382347
5.268561840057373,96.490478515625,-0.05682522803544998
