-6447.4
-6655.6
-7637.2
-6256.2
-6544.4
-6924.0
-5645.4
-5898.6
-6287.4
-6112.6
-5900.2
-5604.2
-6698.4
-5995.0
-6424.8
-6876.8
-5364.6
-6718.2
-5763.4
-5845.8
-5804.2
-5307.4
-5117.8
-5685.8
-5259.0
-5419.2
-4737.8
-4045.2
-5561.8
-4990.6
-4115.4
-4618.2
-4973.0
-4560.4
-4146.8
-3760.0
-4316.8
-4113.6
-3816.0
-4657.0
-4369.0
-4646.6
-4863.0
-4200.8
-3851.4
-4581.6
-4377.8
-5063.0
-4391.8
-4523.2
-3754.0
-3871.2
-4209.8
-4341.2
-3650.6
-3880.0
-3255.8
-4053.6
-4279.8
-3431.6
-4082.6
-2821.8
-3691.4
-3935.8
-4038.0
-4082.4
-3631.0
-4263.6
-4445.2
-3785.0
-3289.8
-3424.8
-3683.6
-3642.0
-3989.8
-3707.0
-3248.2
-3533.6
-4283.8
-3302.4
-3320.6
-3214.6
-3292.6
-3540.2
-3565.4
-3114.2
-3319.2
-2760.8
-2732.6
-3098.4
-3167.2
-2459.2
-2559.0
-3275.6
-3084.6
-3232.4
-3200.6
-2781.8
-2568.0
-2461.2
-2669.0
-2134.6
-2700.2
-3054.2
-2597.2
-3177.4
-2431.8
-3207.0
-2899.8
-2931.8
-2573.8
-2387.8
-2798.2
-2707.0
-3065.8
-2812.2
-2969.4
-2947.0
-3408.6
-3039.0
-3203.2
-3194.0
-2798.2
-2407.6
-2291.8
-3223.0
-2958.4
-2576.6
-2451.6
-2415.8
-3048.4
-2893.2
-2622.6
-3069.0
-2644.8
-2440.2
-2242.8
-2059.0
-2074.2
-2050.8
-2652.0
-1894.6
-2102.8
-1976.0
-2641.6
-1623.6
-2508.4
-3736.8
-1720.4
-1916.4
-2772.0
-1956.6
-2117.8
-2216.2
-1996.2
-2315.0
-2040.0
-2517.8
-2879.0
-2854.2
-2094.0
-2267.4
-2019.8
-2666.4
-2853.0
-2401.8
-2759.2
-2461.0
-2694.8
-2568.2
-2420.8
-2993.4
-2450.2
-2649.2
-3855.2
-2925.4
-2927.6
-1761.4
-2426.6
-2426.2
-1836.8
-3119.6
-2193.4
-2212.4
-2742.6
-2082.6
-2338.4
-2300.4
-2002.2
-2291.8
-2569.6
-2867.4
-2085.6
-1875.6
-2253.6
-2597.4
-2264.6
-2218.6
-2468.4
-2414.2
-2228.6
-2039.0
-2271.4
-2171.6
-2775.0
-2863.6
-2411.6
-2206.0
-1816.8
-2230.0
-1929.4
-2796.8
-2131.6
-2463.6
-2636.2
-2462.6
-2206.2
-2513.8
-2514.2
-2484.2
-2435.4
-2693.0
-1887.2
-2319.8
-1676.8
-2312.2
-1573.6
-1992.0
-2325.0
-2459.4
-1934.0
-2373.2
-1848.2
-1846.0
-1746.8
-2728.6
-2249.4
-1402.6
-2598.0
-1853.6
-2180.2
-2379.8
-2254.0
-1809.2
-1275.0
-2132.4
-2009.6
-2102.4
-2162.6
-1941.2
-2129.4
-2067.0
-1949.4
-2065.4
-2486.0
-1787.6
-1949.8
-2280.0
-1693.2
-2287.4
-2534.2
-2924.6
-1449.0
-2132.4
-2215.4
-2169.8
-2140.2
-2581.0
-2738.4
-2338.0
-2274.8
-1679.8
-3049.8
-2077.0
-2127.2
-2076.8
-1683.8
-2483.6
-2157.6
-2095.6
-1934.6
-2165.4
-3106.6
-1871.2
-2185.0
-1919.6
-3305.6
-2166.2
-2672.0
-2453.4
-2485.4
-2607.8
-2437.4
-2417.4
-2175.4
-2409.6
-2363.6
-2740.6
-2935.6
-2067.6

